"id","title","genres","pos"
5915,"Into the Wild","Adventure",1
5915,"Into the Wild","Drama",2
9842,"School for Scoundrels","Comedy",1
9842,"School for Scoundrels","Drama",2
9842,"School for Scoundrels","Romance",3
61012,"Silent Hill: Revelation 3D","Thriller",1
61012,"Silent Hill: Revelation 3D","Horror",2
61012,"Silent Hill: Revelation 3D","Mystery",3
755,"From Dusk Till Dawn","Horror",1
755,"From Dusk Till Dawn","Action",2
755,"From Dusk Till Dawn","Thriller",3
755,"From Dusk Till Dawn","Crime",4
13682,"Poohs Heffalump Movie","Animation",1
13682,"Poohs Heffalump Movie","Family",2
9089,"Home for the Holidays","Comedy",1
9089,"Home for the Holidays","Drama",2
9089,"Home for the Holidays","Romance",3
9470,"Kung Fu Hustle","Action",1
9470,"Kung Fu Hustle","Comedy",2
9470,"Kung Fu Hustle","Crime",3
9470,"Kung Fu Hustle","Fantasy",4
18357,"The Country Bears","Adventure",1
18357,"The Country Bears","Comedy",2
18357,"The Country Bears","Family",3
7979,"The Kite Runner","Drama",1
470,"21 Grams","Drama",1
470,"21 Grams","Crime",2
470,"21 Grams","Thriller",3
15644,"Paparazzi","Action",1
15644,"Paparazzi","Drama",2
15644,"Paparazzi","Thriller",3
9582,"A Guy Thing","Comedy",1
9582,"A Guy Thing","Romance",2
10642,"Loser","Drama",1
10642,"Loser","Comedy",2
10642,"Loser","Romance",3
10642,"Loser","Family",4
22074,"Capitalism: A Love Story","Documentary",1
2428,"The Greatest Story Ever Told","Drama",1
2428,"The Greatest Story Ever Told","History",2
290751,"Secret in Their Eyes","Crime",1
290751,"Secret in Their Eyes","Drama",2
290751,"Secret in Their Eyes","Mystery",3
13805,"Disaster Movie","Action",1
13805,"Disaster Movie","Comedy",2
4597,"Armored","Action",1
4597,"Armored","Crime",2
4597,"Armored","Drama",3
4597,"Armored","Thriller",4
9414,"The Man Who Knew Too Little","Comedy",1
9414,"The Man Who Knew Too Little","Thriller",2
9414,"The Man Who Knew Too Little","Crime",3
9414,"The Man Who Knew Too Little","Action",4
63492,"Whats Your Number?","Comedy",1
63492,"Whats Your Number?","Romance",2
81796,"Lockout","Action",1
81796,"Lockout","Thriller",2
81796,"Lockout","Science Fiction",3
10710,"Envy","Comedy",1
15092,"Crank: High Voltage","Action",1
15092,"Crank: High Voltage","Thriller",2
15092,"Crank: High Voltage","Crime",3
11382,"Bullets Over Broadway","Action",1
11382,"Bullets Over Broadway","Comedy",2
11382,"Bullets Over Broadway","Thriller",3
15005,"One Night with the King","Drama",1
8198,"The Quiet American","Drama",1
8198,"The Quiet American","Action",2
8198,"The Quiet American","Thriller",3
8198,"The Quiet American","Romance",4
6963,"The Weather Man","Comedy",1
6963,"The Weather Man","Drama",2
15070,"Undisputed","Action",1
15070,"Undisputed","Adventure",2
15070,"Undisputed","Drama",3
15070,"Undisputed","Thriller",4
12797,"Ghost Town","Comedy",1
12797,"Ghost Town","Fantasy",2
12797,"Ghost Town","Romance",3
17134,"12 Rounds","Action",1
17134,"12 Rounds","Adventure",2
17134,"12 Rounds","Drama",3
17134,"12 Rounds","Thriller",4
41402,"Let Me In","Drama",1
41402,"Let Me In","Horror",2
41402,"Let Me In","Mystery",3
18885,"3 Ninjas Kick Back","Adventure",1
18885,"3 Ninjas Kick Back","Action",2
18885,"3 Ninjas Kick Back","Comedy",3
18885,"3 Ninjas Kick Back","Family",4
4953,"Be Kind Rewind","Drama",1
4953,"Be Kind Rewind","Comedy",2
10773,"Mrs Henderson Presents","Comedy",1
10773,"Mrs Henderson Presents","Drama",2
146198,"Triple 9","Action",1
146198,"Triple 9","Thriller",2
2639,"Deconstructing Harry","Comedy",1
2639,"Deconstructing Harry","Drama",2
10563,"Three to Tango","Comedy",1
10563,"Three to Tango","Romance",2
295964,"Burnt","Drama",1
5971,"Were No Angels","Comedy",1
5971,"Were No Angels","Crime",2
5971,"Were No Angels","Drama",3
9716,"Everyone Says I Love You","Music",1
9716,"Everyone Says I Love You","Comedy",2
9716,"Everyone Says I Love You","Romance",3
11835,"Death Sentence","Action",1
11835,"Death Sentence","Crime",2
11835,"Death Sentence","Drama",3
11835,"Death Sentence","Thriller",4
26171,"Everybodys Fine","Drama",1
31117,"Superbabies: Baby Geniuses 2","Comedy",1
31117,"Superbabies: Baby Geniuses 2","Family",2
9074,"The Man","Action",1
9074,"The Man","Comedy",2
9074,"The Man","Crime",3
14396,"Code Name: The Cleaner","Action",1
14396,"Code Name: The Cleaner","Comedy",2
14396,"Code Name: The Cleaner","Crime",3
15673,"Connie and Carla","Comedy",1
42618,"Sweet Charity","Comedy",1
42618,"Sweet Charity","Drama",2
42618,"Sweet Charity","Music",3
42618,"Sweet Charity","Romance",4
171274,"Inherent Vice","Comedy",1
171274,"Inherent Vice","Romance",2
171274,"Inherent Vice","Crime",3
171274,"Inherent Vice","Drama",4
171274,"Inherent Vice","Mystery",5
24432,"Doogal","Family",1
109417,"Battle of the Year","Music",1
109417,"Battle of the Year","Drama",2
13948,"An American Carol","Comedy",1
13948,"An American Carol","Fantasy",2
106747,"Machete Kills","Action",1
106747,"Machete Kills","Crime",2
106747,"Machete Kills","Thriller",3
10929,"Willard","Horror",1
14220,"Strange Wilderness","Comedy",1
46435,"Topsy-Turvy","Comedy",1
46435,"Topsy-Turvy","Drama",2
46435,"Topsy-Turvy","Music",3
256962,"Little Boy","Comedy",1
256962,"Little Boy","Drama",2
256962,"Little Boy","War",3
48231,"A Dangerous Method","Drama",1
48231,"A Dangerous Method","Thriller",2
3509,"A Scanner Darkly","Animation",1
3509,"A Scanner Darkly","Science Fiction",2
3509,"A Scanner Darkly","Thriller",3
82684,"Chasing Mavericks","Drama",1
12142,"Alone in the Dark","Action",1
12142,"Alone in the Dark","Fantasy",2
12142,"Alone in the Dark","Horror",3
12142,"Alone in the Dark","Thriller",4
23367,"Bandslam","Comedy",1
23367,"Bandslam","Drama",2
23367,"Bandslam","Family",3
23367,"Bandslam","Music",4
10740,"Birth","Drama",1
10740,"Birth","Mystery",2
10740,"Birth","Thriller",3
241239,"A Most Violent Year","Crime",1
241239,"A Most Violent Year","Drama",2
241239,"A Most Violent Year","Thriller",3
14582,"Passchendaele","Drama",1
14582,"Passchendaele","Romance",2
14582,"Passchendaele","War",3
14582,"Passchendaele","History",4
14914,"Flash of Genius","Drama",1
3902,"Im Not There.","Drama",1
3902,"Im Not There.","Music",2
77948,"The Cold Light of Day","Action",1
77948,"The Cold Light of Day","Thriller",2
21755,"The Brothers Bloom","Adventure",1
21755,"The Brothers Bloom","Comedy",2
21755,"The Brothers Bloom","Drama",3
21755,"The Brothers Bloom","Romance",4
4960,"Synecdoche, New York","Drama",1
128,"Princess Mononoke","Adventure",1
128,"Princess Mononoke","Fantasy",2
128,"Princess Mononoke","Animation",3
14652,"Bon voyage","Comedy",1
14652,"Bon voyage","Drama",2
14652,"Bon voyage","Foreign",3
40932,"Cant Stop the Music","Comedy",1
40932,"Cant Stop the Music","Music",2
16608,"The Proposition","Action",1
16608,"The Proposition","Adventure",2
16608,"The Proposition","Crime",3
16608,"The Proposition","Drama",4
16608,"The Proposition","Thriller",5
16608,"The Proposition","Western",6
334531,"My All American","Drama",1
32316,"Marci X","Comedy",1
7299,"Equilibrium","Action",1
7299,"Equilibrium","Science Fiction",2
7299,"Equilibrium","Thriller",3
13405,"The Children of Huang Shi","Drama",1
13405,"The Children of Huang Shi","War",2
19457,"The Yards","Drama",1
19457,"The Yards","Action",2
19457,"The Yards","Thriller",3
19457,"The Yards","Crime",4
112937,"The Oogieloves in the Big Balloon Adventure","Family",1
314385,"By the Sea","Drama",1
314385,"By the Sea","Romance",2
8953,"Steamboy","Animation",1
8953,"Steamboy","Fantasy",2
8953,"Steamboy","Science Fiction",3
29078,"The Game of Their Lives","Drama",1
46503,"All Good Things","Drama",1
46503,"All Good Things","Mystery",2
46503,"All Good Things","Thriller",3
46503,"All Good Things","Crime",4
46503,"All Good Things","Romance",5
10448,"Rapa Nui","Adventure",1
13688,"CJ7","Comedy",1
13688,"CJ7","Drama",2
13688,"CJ7","Family",3
13688,"CJ7","Fantasy",4
13688,"CJ7","Science Fiction",5
10353,"The Visitors II: The Corridors of Time","Comedy",1
10353,"The Visitors II: The Corridors of Time","Fantasy",2
43935,"Dylan Dog: Dead of Night","Action",1
43935,"Dylan Dog: Dead of Night","Comedy",2
43935,"Dylan Dog: Dead of Night","Horror",3
43935,"Dylan Dog: Dead of Night","Mystery",4
43935,"Dylan Dog: Dead of Night","Science Fiction",5
43935,"Dylan Dog: Dead of Night","Thriller",6
11458,"People I Know","Drama",1
11458,"People I Know","Thriller",2
44638,"The Tempest","Drama",1
44638,"The Tempest","Fantasy",2
241257,"Regression","Horror",1
241257,"Regression","Mystery",2
241257,"Regression","Thriller",3
14538,"Three Kingdoms: Resurrection of the Dragon","Action",1
14538,"Three Kingdoms: Resurrection of the Dragon","History",2
14538,"Three Kingdoms: Resurrection of the Dragon","Drama",3
13250,"Butterfly on a Wheel","Crime",1
13250,"Butterfly on a Wheel","Drama",2
13250,"Butterfly on a Wheel","Thriller",3
133931,"Zambezia","Comedy",1
133931,"Zambezia","Animation",2
133931,"Zambezia","Adventure",3
133931,"Zambezia","Family",4
280871,"Ramanujan","Drama",1
280871,"Ramanujan","History",2
239897,"Dwegons","Animation",1
184341,"Hands of Stone","Drama",1
334074,"Survivor","Thriller",1
199373,"The Frozen Ground","Thriller",1
199373,"The Frozen Ground","Crime",2
14202,"The Painted Veil","Drama",1
14202,"The Painted Veil","Romance",2
6968,"The Baader Meinhof Complex","Action",1
6968,"The Baader Meinhof Complex","Crime",2
6968,"The Baader Meinhof Complex","Drama",3
6968,"The Baader Meinhof Complex","History",4
6968,"The Baader Meinhof Complex","Thriller",5
581,"Dances with Wolves","Adventure",1
581,"Dances with Wolves","Drama",2
581,"Dances with Wolves","Western",3
52449,"Bad Teacher","Comedy",1
12150,"Sea of Love","Drama",1
12150,"Sea of Love","Crime",2
12150,"Sea of Love","Mystery",3
11247,"A Cinderella Story","Comedy",1
4232,"Scream","Crime",1
4232,"Scream","Horror",2
4232,"Scream","Mystery",3
9378,"Thir13en Ghosts","Horror",1
9378,"Thir13en Ghosts","Thriller",2
694,"The Shining","Horror",1
694,"The Shining","Thriller",2
105,"Back to the Future","Adventure",1
105,"Back to the Future","Comedy",2
105,"Back to the Future","Science Fiction",3
105,"Back to the Future","Family",4
11377,"House on Haunted Hill","Horror",1
11377,"House on Haunted Hill","Mystery",2
11377,"House on Haunted Hill","Thriller",3
26367,"I Can Do Bad All By Myself","Drama",1
26367,"I Can Do Bad All By Myself","Comedy",2
385383,"Fight Valley","Action",1
385383,"Fight Valley","Drama",2
41210,"The Switch","Comedy",1
41210,"The Switch","Romance",2
41210,"The Switch","Drama",3
12090,"Just Married","Comedy",1
62630,"The Devils Double","Drama",1
62630,"The Devils Double","Action",2
62630,"The Devils Double","Thriller",3
62630,"The Devils Double","Crime",4
62630,"The Devils Double","War",5
16110,"Thomas and the Magic Railroad","Animation",1
16110,"Thomas and the Magic Railroad","Drama",2
16110,"Thomas and the Magic Railroad","Family",3
16110,"Thomas and the Magic Railroad","Science Fiction",4
29427,"The Crazies","Mystery",1
29427,"The Crazies","Horror",2
29427,"The Crazies","Action",3
129,"Spirited Away","Fantasy",1
129,"Spirited Away","Adventure",2
129,"Spirited Away","Animation",3
129,"Spirited Away","Family",4
244114,"Firestorm","Action",1
244114,"Firestorm","Crime",2
2669,"The Bounty","Action",1
2669,"The Bounty","Drama",2
2669,"The Bounty","History",3
203833,"The Book Thief","Drama",1
13523,"Sex Drive","Comedy",1
13523,"Sex Drive","Adventure",2
13523,"Sex Drive","Romance",3
25195,"Leap Year","Romance",1
25195,"Leap Year","Comedy",2
17277,"The Fall of the Roman Empire","Drama",1
17277,"The Fall of the Roman Empire","History",2
50725,"Take Me Home Tonight","Comedy",1
50725,"Take Me Home Tonight","Drama",2
50725,"Take Me Home Tonight","Romance",3
82631,"Wont Back Down","Drama",1
73191,"The Nutcracker","Family",1
73191,"The Nutcracker","Fantasy",2
73191,"The Nutcracker","Music",3
22479,"Kansas City","Thriller",1
22479,"Kansas City","Drama",2
22479,"Kansas City","Music",3
22479,"Kansas City","Crime",4
340611,"Indignation","Drama",1
10065,"The Amityville Horror","Horror",1
10065,"The Amityville Horror","Thriller",2
10065,"The Amityville Horror","Drama",3
2757,"Adaptation.","Comedy",1
2757,"Adaptation.","Crime",2
2757,"Adaptation.","Drama",3
11683,"Land of the Dead","Horror",1
244339,"Out of Inferno","Action",1
1878,"Fear and Loathing in Las Vegas","Adventure",1
1878,"Fear and Loathing in Las Vegas","Drama",2
1878,"Fear and Loathing in Las Vegas","Comedy",3
23082,"The Invention of Lying","Comedy",1
23082,"The Invention of Lying","Romance",2
23082,"The Invention of Lying","Fantasy",3
195589,"Neighbors","Comedy",1
854,"The Mask","Romance",1
854,"The Mask","Comedy",2
854,"The Mask","Crime",3
854,"The Mask","Fantasy",4
2280,"Big","Fantasy",1
2280,"Big","Drama",2
2280,"Big","Comedy",3
2280,"Big","Romance",4
2280,"Big","Family",5
496,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan","Comedy",1
8835,"Legally Blonde","Comedy",1
157,"Star Trek III: The Search for Spock","Science Fiction",1
157,"Star Trek III: The Search for Spock","Action",2
157,"Star Trek III: The Search for Spock","Adventure",3
157,"Star Trek III: The Search for Spock","Thriller",4
8643,"The Exorcism of Emily Rose","Crime",1
8643,"The Exorcism of Emily Rose","Drama",2
8643,"The Exorcism of Emily Rose","Horror",3
8643,"The Exorcism of Emily Rose","Thriller",4
10402,"Deuce Bigalow: Male Gigolo","Comedy",1
218043,"Left Behind","Thriller",1
218043,"Left Behind","Action",2
218043,"Left Behind","Science Fiction",3
9043,"The Family Stone","Comedy",1
9043,"The Family Stone","Drama",2
9043,"The Family Stone","Romance",3
21301,"Barbershop 2:  Back in Business","Comedy",1
21301,"Barbershop 2:  Back in Business","Drama",2
10147,"Bad Santa","Drama",1
10147,"Bad Santa","Comedy",2
10147,"Bad Santa","Crime",3
816,"Austin Powers: International Man of Mystery","Science Fiction",1
816,"Austin Powers: International Man of Mystery","Comedy",2
816,"Austin Powers: International Man of Mystery","Crime",3
302688,"My Big Fat Greek Wedding 2","Romance",1
302688,"My Big Fat Greek Wedding 2","Comedy",2
302688,"My Big Fat Greek Wedding 2","Family",3
60307,"Diary of a Wimpy Kid: Rodrick Rules","Family",1
60307,"Diary of a Wimpy Kid: Rodrick Rules","Comedy",2
106,"Predator","Science Fiction",1
106,"Predator","Action",2
106,"Predator","Adventure",3
106,"Predator","Thriller",4
279,"Amadeus","Drama",1
279,"Amadeus","History",2
279,"Amadeus","Music",3
8617,"Prom Night","Crime",1
8617,"Prom Night","Horror",2
10625,"Mean Girls","Comedy",1
10934,"Under the Tuscan Sun","Comedy",1
10934,"Under the Tuscan Sun","Drama",2
10934,"Under the Tuscan Sun","Romance",3
5279,"Gosford Park","Drama",1
5279,"Gosford Park","Mystery",2
5279,"Gosford Park","Thriller",3
10013,"Peggy Sue Got Married","Comedy",1
10013,"Peggy Sue Got Married","Drama",2
10013,"Peggy Sue Got Married","Fantasy",3
10013,"Peggy Sue Got Married","Romance",4
194662,"Birdman","Drama",1
194662,"Birdman","Comedy",2
160588,"Blue Jasmine","Comedy",1
160588,"Blue Jasmine","Drama",2
9829,"United 93","Drama",1
9829,"United 93","History",2
9829,"United 93","Crime",3
9829,"United 93","Thriller",4
9829,"United 93","Action",5
10028,"Honey","Romance",1
10028,"Honey","Music",2
10028,"Honey","Family",3
10535,"Spy Hard","Action",1
10535,"Spy Hard","Comedy",2
790,"The Fog","Horror",1
43959,"Soul Surfer","Action",1
43959,"Soul Surfer","Drama",2
10364,"Catch-22","War",1
10364,"Catch-22","Comedy",2
10364,"Catch-22","Drama",3
16991,"Observe and Report","Comedy",1
16991,"Observe and Report","Crime",2
16991,"Observe and Report","Drama",3
9610,"Conan the Destroyer","Adventure",1
9610,"Conan the Destroyer","Fantasy",2
9610,"Conan the Destroyer","Action",3
1578,"Raging Bull","Drama",1
25643,"Love Happens","Drama",1
25643,"Love Happens","Romance",2
11904,"Young Sherlock Holmes","Action",1
11904,"Young Sherlock Holmes","Adventure",2
11904,"Young Sherlock Holmes","Crime",3
11904,"Young Sherlock Holmes","Drama",4
11904,"Young Sherlock Holmes","Family",5
11904,"Young Sherlock Holmes","Mystery",6
11904,"Young Sherlock Holmes","Thriller",7
28665,"Fame","Music",1
28665,"Fame","Comedy",2
28665,"Fame","Drama",3
28665,"Fame","Romance",4
44115,"127 Hours","Adventure",1
44115,"127 Hours","Drama",2
44115,"127 Hours","Thriller",3
10569,"Small Time Crooks","Action",1
10569,"Small Time Crooks","Comedy",2
10569,"Small Time Crooks","Crime",3
10560,"Center Stage","Drama",1
10560,"Center Stage","Music",2
333348,"Love the Coopers","Comedy",1
333348,"Love the Coopers","Family",2
20483,"Catch That Kid","Family",1
20483,"Catch That Kid","Action",2
20483,"Catch That Kid","Adventure",3
11457,"Life as a House","Drama",1
321697,"Steve Jobs","Drama",1
321697,"Steve Jobs","History",2
19840,"I Love You, Beth Cooper","Comedy",1
19840,"I Love You, Beth Cooper","Romance",2
22327,"Youth in Revolt","Drama",1
22327,"Youth in Revolt","Comedy",2
22327,"Youth in Revolt","Romance",3
38665,"The Legend of the Lone Ranger","Action",1
38665,"The Legend of the Lone Ranger","Adventure",2
38665,"The Legend of the Lone Ranger","Romance",3
38665,"The Legend of the Lone Ranger","Western",4
2575,"The Tailor of Panama","Drama",1
2575,"The Tailor of Panama","Thriller",2
11644,"Blow Out","Drama",1
11644,"Blow Out","Mystery",2
11644,"Blow Out","Thriller",3
146227,"Getaway","Action",1
146227,"Getaway","Crime",2
68924,"The Ice Storm","Drama",1
253235,"And So It Goes","Comedy",1
253235,"And So It Goes","Drama",2
253235,"And So It Goes","Romance",3
22102,"Troop Beverly Hills","Adventure",1
22102,"Troop Beverly Hills","Comedy",2
22102,"Troop Beverly Hills","Family",3
18701,"Being Julia","Comedy",1
18701,"Being Julia","Drama",2
18701,"Being Julia","Romance",3
10068,"Nine 1/2 Weeks","Drama",1
10068,"Nine 1/2 Weeks","Romance",2
848,"Dragonslayer","Fantasy",1
36811,"The Last Station","Drama",1
36811,"The Last Station","Romance",2
522,"Ed Wood","Comedy",1
522,"Ed Wood","Drama",2
522,"Ed Wood","History",3
130150,"Labor Day","Drama",1
12246,"Mongol: The Rise of Genghis Khan","History",1
13809,"RockNRolla","Action",1
13809,"RockNRolla","Crime",2
13809,"RockNRolla","Thriller",3
27380,"Megaforce","Adventure",1
27380,"Megaforce","Action",2
27380,"Megaforce","Science Fiction",3
10549,"Hamlet","Drama",1
33870,"Maos Last Dancer","Drama",1
33870,"Maos Last Dancer","Romance",2
245703,"Midnight Special","Adventure",1
245703,"Midnight Special","Drama",2
245703,"Midnight Special","Science Fiction",3
10739,"Anything Else","Comedy",1
10739,"Anything Else","Romance",2
127560,"The Railway Man","Drama",1
127560,"The Railway Man","History",2
37903,"The White Ribbon","Crime",1
37903,"The White Ribbon","Drama",2
37903,"The White Ribbon","Mystery",3
396152,"Restoration","Horror",1
10017,"The Wraith","Romance",1
10017,"The Wraith","Science Fiction",2
